element_global_id	reference_id
686380	671251
686545	181060
686545	181492
686545	182314
686545	187524
686545	194660
686545	196085
686545	756936
685985	181797
685985	183085
685985	184460
685985	185202
685985	187752
685985	340416
685985	342646
686111	181797
686111	184460
686111	189420
686111	478087
686111	659456
686290	181797
686290	182143
686290	185610
686290	473037
686290	646797
686290	722172
685461	176422
685461	758022
685590	177346
685590	181797
685590	181852
685590	183626
685590	184460
686023	181380
686023	181797
686023	182375
686023	184460
686023	185776
686023	185948
686023	186191
686023	198274
686023	200873
686023	342646
686023	478087
686023	657112
686026	176422
686026	177280
686026	182100
686026	182283
686026	182314
686026	200957
686026	287719
686026	508413
686026	619527
686026	646792
686026	659479
686026	671224
686026	678064
686026	722044
686026	722174
686026	792456
686026	848333
686026	957846
685919	181797
685919	183224
685919	184460
685919	187205
685919	190467
685919	193239
685919	193271
685919	194269
685919	196787
685919	199046
685919	200749
685919	342646
685494	181492
947915	181797
947915	650541
685399	181797
685399	184460
685399	196684
686478	180204
686478	181797
686478	181950
686478	184460
686478	192935
686478	193163
686478	195450
686478	198732
686478	200873
686478	342646
686478	659451
686478	671263
685394	180776
685394	181492
685394	182803
685394	190253
685394	190688
685394	192299
685394	193398
685394	194660
685394	196203
685394	198602
685394	200331
685394	215532
685394	641997
685394	957909
686459	181797
686459	181873
686459	184460
686459	199751
686459	342646
685598	181492
685598	181932
685598	186201
685598	194106
685598	196364
686168	176705
686168	180848
686168	181684
686168	181797
686168	184460
686168	192035
686168	195890
686168	235914
686168	478087
685373	176264
685373	181797
685373	181852
685373	184460
685373	188595
685479	181797
685479	188576
685479	646797
685479	667303
685520	178563
685520	181797
685520	181852
685520	181873
685520	184460
685520	185420
685520	189102
685520	662599
685520	662603
685520	758318
685786	181797
685786	181852
685786	184460
685786	188172
685786	190640
685786	193115
685786	194666
685792	177203
685792	179772
685792	180385
685792	181492
685792	181932
685792	182445
685792	182520
685792	182798
685792	182970
685792	187091
685792	187165
685792	189275
685792	191434
685792	193759
685792	194609
685792	196111
685792	199046
685516	177776
685516	181797
685516	191206
685516	191236
685516	194894
685516	200053
685516	766568
685903	176422
685903	182283
685903	182314
685903	182624
685903	199164
685903	287719
685903	508413
685903	619527
685903	645701
685903	646792
685903	659479
685903	659482
685903	671224
685903	722044
685903	722174
685903	792456
685903	848333
685649	181797
685649	181873
685649	187363
685649	193458
685649	197496
685651	175855
685651	178630
685651	179481
685651	179532
685651	180204
685651	181501
685651	181627
685651	181764
685651	181797
685651	181852
685651	181873
685651	181950
685651	182827
685651	183085
685651	183275
685651	183775
685651	184460
685651	185568
685651	187001
685651	187315
685651	187771
685651	189355
685651	189582
685651	191341
685651	192649
685651	193911
685651	194789
685651	196788
685651	199046
685651	199856
685651	200273
685651	280000
685651	340416
685651	342646
685651	645800
685651	662599
685651	671263
685651	820424
686293	181492
686293	191241
685618	178758
685618	181797
685618	184460
685618	200515
685618	671245
685657	181797
685657	182397
685657	184460
685657	184461
685657	195852
685657	463797
686107	178981
686107	181060
686107	181492
686107	182314
686107	184561
686107	188688
686107	189727
686107	192831
686107	193653
686107	194660
686107	195752
686107	199430
686107	200438
686107	667216
686468	178224
686468	181501
686468	181502
686468	181797
686468	181950
686468	184460
686468	187315
686468	189355
686468	191341
686468	199856
686468	200873
686468	342646
686423	176182
686423	181797
686423	184460
686423	190210
686423	199722
686423	200873
686423	659456
686424	182798
686424	182799
686424	182822
686424	190544
686424	196928
686424	199046
686424	200000
686424	200807
686424	620605
686424	656662
685906	175653
685906	181797
685906	181852
685906	181873
685906	194563
685906	196347
685906	344658
685906	645576
685909	179190
685909	179532
685909	181797
685909	181852
685909	181873
685909	183144
685909	184460
685909	187001
685909	187771
685909	192574
685909	192649
685909	194789
685909	196477
685909	199933
685909	342646
685909	477780
685911	181492
685911	182647
685911	196203
685758	179146
685758	179360
685758	181521
685758	181797
685758	184460
685758	190042
685758	199240
685758	321625
685758	645488
685758	671250
685758	752574
685761	176120
685761	178045
685761	178990
685761	179532
685761	181627
685761	181797
685761	181852
685761	184201
685761	184460
685761	184862
685761	187315
685761	188612
685761	189355
685761	190602
685761	191191
685761	194484
685761	197850
685761	198829
685761	198902
685761	340416
685761	342646
685761	478087
685761	650542
685761	667322
685761	671246
685761	707494
685761	820424
686123	175727
686123	178774
686123	189419
686123	190453
686123	190544
686123	199046
686123	199222
686123	645701
686123	646784
686123	667764
686977	180776
686977	181492
686977	182803
686977	190688
686977	194660
686977	196203
686977	641997
686977	649736
686980	175696
686980	181797
686980	181852
686980	181873
686980	184460
686980	186071
686980	194894
686980	197815
686980	344657
686980	464500
686980	505300
686980	756900
686980	756938
686864	181797
686864	184460
686864	185116
686864	188295
686864	194763
686864	712634
686864	757835
687167	181492
687167	185782
687167	215532
687167	645764
687167	667330
687167	678069
686573	176422
686573	177280
686573	186267
686573	187712
686573	477774
686573	668107
686573	678064
686573	678144
686573	792456
686573	820418
687295	181492
687295	187652
687295	197401
687295	201394
687295	287180
687295	468770
687295	668151
687416	180445
687416	181797
687416	181852
687416	181873
687416	184460
687416	186071
687416	200273
687416	280000
687416	671254
687416	671262
687416	756938
687416	820428
686831	181492
686831	194648
686835	180223
686835	181492
686835	186011
686835	215532
686835	645700
686531	181797
686531	184460
686531	186670
686531	189173
686531	193529
686531	196183
686531	197871
686531	646797
686531	671227
686531	671242
947977	181797
947977	650541
686256	179858
686256	181797
686256	181852
686256	181873
686256	184460
686256	185037
686256	194894
686256	342646
686256	464500
686256	662455
686256	757835
685996	177658
685996	178045
685996	181797
685996	184460
685996	194484
685996	194828
687006	176422
687006	181869
687006	182100
687006	184705
687006	190221
687006	196657
687006	464528
687006	477774
687006	508413
687006	619562
687006	668107
687006	722044
687006	848333
686987	181492
686987	668151
684491	181060
684491	181492
686213	181797
686213	188223
686957	181492
686957	215532
686958	175667
686958	175902
686958	181393
686958	181492
686958	182647
686958	182803
686958	184614
686958	187533
686958	188705
686958	192299
686958	194660
686958	196203
686958	196337
686958	215532
686958	641997
686628	176034
686628	181797
686628	181950
686628	182697
686628	182902
686628	184460
686628	185974
686628	193753
686628	200873
686628	201226
686628	342646
686628	478087
686628	650542
686628	667322
686628	671234
686628	671262
686628	707494
686138	181797
686138	182143
686138	185610
686138	473037
686138	646797
686138	722172
686261	181492
686261	182803
686261	194660
686261	194773
686261	196203
686261	198799
686261	641997
686261	649736
686261	649737
686261	957846
686383	176043
686383	178045
686383	178159
686383	178758
686383	179068
686383	179146
686383	179360
686383	181797
686383	181950
686383	183636
686383	183891
686383	184460
686383	184890
686383	186438
686383	187315
686383	188983
686383	190042
686383	190360
686383	190441
686383	192936
686383	193439
686383	193463
686383	193494
686383	193674
686383	193737
686383	196363
686383	198274
686383	199240
686383	200223
686383	200873
686383	201539
686383	321625
686383	342646
686383	478087
686383	650542
686383	657112
686383	659447
686383	659458
686383	659486
686383	667322
686383	671250
686383	752574
686740	176905
686740	181797
686740	184460
686740	194840
686740	659469
686101	178774
686101	182795
686101	182818
686101	182822
686101	184793
686101	185724
686101	190544
686101	199046
686101	199222
686101	509997
686101	667764
686101	820418
686101	943946
686216	181492
686216	187712
686216	198649
686216	198808
686216	200343
686216	507666
686216	510010
686216	678069
686136	181797
686136	184460
686136	185462
686136	187608
686400	175696
686400	179150
686400	181797
686400	181873
686400	184460
686400	194302
686400	195450
686400	199586
686400	200235
686400	200256
686400	200873
686400	201444
686400	235914
686400	344657
686400	464500
686400	671254
686400	820428
686996	175708
686996	181492
686996	181932
686996	189916
686996	191564
686996	193711
686996	194134
686996	196364
686996	198924
686996	657114
686996	659471
686996	659478
686996	671250
687562	175754
687562	178838
687562	180445
687562	181797
687562	181852
687562	181873
687562	183636
687562	184460
687562	184653
687562	185037
687562	186266
687562	187001
687562	194736
687562	199213
687562	200873
687562	342646
687562	650541
687562	659456
687562	662455
687562	671254
687562	820428
686969	181060
686969	181492
686969	182647
686969	182803
686969	184262
686969	196480
686969	198383
686969	200313
686969	641997
686888	177527
686888	178050
686888	180719
686888	181797
686888	181950
686888	183548
686888	184460
686888	188611
