element_global_id	simglobal_id	simnote	simelcode	simname	simusstatus	simlevelid
684828	802985		CEGL005996	<i>Artemisia arbuscula ssp. longiloba</i> / Cushion Plants Shrubland	C	47
684828	770490		CEGL002585	<i>Artemisia arbuscula ssp. longiloba / Elymus lanceolatus</i> Shrubland	C	47
684828	689323		CEGL001522	<i>Artemisia arbuscula ssp. longiloba / Festuca idahoensis</i> Shrub Grassland	C	47
684828	686833		CEGL001523	<i>Artemisia arbuscula ssp. longiloba / Poa secunda</i> Shrub Grassland	C	47
802985	770490		CEGL002585	<i>Artemisia arbuscula ssp. longiloba / Elymus lanceolatus</i> Shrubland	C	47
802985	686833		CEGL001523	<i>Artemisia arbuscula ssp. longiloba / Poa secunda</i> Shrub Grassland	C	47
802985	684828		CEGL001414	<i>Artemisia arbuscula ssp. longiloba</i> Shrubland	C	47
802985	683507		CEGL001415	<i>Artemisia arbuscula ssp. longiloba / Pascopyrum smithii</i> Shrub Grassland	C	47
802985	683310		CEGL001416	<i>Artemisia arbuscula ssp. longiloba / Pseudoroegneria spicata</i> Shrub Grassland	C	47
801783	801767		CEGL004168	<i>Quercus fusiformis - Quercus buckleyi - Ulmus crassifolia / Schizachyrium scoparium</i> Woodland	C	47
801783	683447		CEGL002115	<i>Quercus fusiformis / Schizachyrium scoparium</i> Woodland	C	47
793500	687332		CEGL001334	<i>Coleogyne ramosissima / Pleuraphis jamesii</i> Shrubland	C	47
689959	793483		CEGL003830	<i>Atriplex confertifolia</i> Sparse Shrubland	C	47
689959	683608		CEGL001313	<i>Atriplex confertifolia - Sarcobatus vermiculatus</i> Shrubland	C	47
737495	803018		CEGL005326	<i>Juglans major - Prosopis velutina</i> Flooded Forest	C	47
737499	803018		CEGL005326	<i>Juglans major - Prosopis velutina</i> Flooded Forest	C	47
801957	686210		CEGL003921	<i>Baccharis halimifolia - Iva frutescens / Panicum virgatum</i> Saline Shrubland	C	47
686210	721920		CEGL006847	<i>Iva frutescens / Spartina cynosuroides</i> Tidal Shrubland	C	47
687248	685847		CEGL002432	<i>Quercus palustris - Quercus bicolor - (Liquidambar styraciflua)</i> Swamp Forest	C	47
797768	802098	a floristically depauperate type endemic to sparsely vegetated, xeric outcrops in the Potomac Gorge.	CEGL006491	<i>(Hypericum prolificum, Eubotrys racemosa) / Schizachyrium scoparium - Solidago simplex var. racemosa - Ionactis linariifolius</i> Riverscour Sparse Vegetation	C	47
797768	688945	a less diverse riverside prairie associated with channel-shelf bedrock or boulder bars in the same region.	CEGL006283	<i>Andropogon gerardii - Panicum virgatum - Baptisia australis</i> Riverscour Wet Meadow	C	47
802038	689342		CEGL005175	<i>Salix</i> spp. / <i>Andropogon gerardii - Sorghastrum nutans</i> Riverscour Wet Meadow	C	47
802038	688945		CEGL006283	<i>Andropogon gerardii - Panicum virgatum - Baptisia australis</i> Riverscour Wet Meadow	C	47
802038	687533		CEGL008471	<i>(Salix caroliniana, Rhododendron arborescens) / Andropogon gerardii - Baptisia australis - (Solidago simplex ssp. randii)</i> Riverscour Wet Meadow	C	47
686210	688411		CEGL006150	<i>Panicum virgatum - Spartina patens - Carex silicea</i> Salt Marsh	C	47
686210	686195		CEGL006611	<i>Eleocharis rostellata - Spartina patens</i> Salt Marsh	C	47
686210	685427		CEGL003920	<i>Baccharis halimifolia - Iva frutescens - Morella cerifera - (Ilex vomitoria)</i> Saline Shrubland	C	47
686210	684167		CEGL004616	<i>Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae</i> Saline Shrubland	C	47
686143	802102		CEGL006474	<i>Tsuga canadensis - Fagus grandifolia - Quercus (montana, alba)</i> Forest	C	47
686180	802084		CEGL006493	<i>Fagus grandifolia - Carya cordiformis - Quercus michauxii / Ilex opaca var. opaca / Podophyllum peltatum</i> Forest	C	47
686149	802175		CEGL006586	<i>Spartina alterniflora - Distichlis spicata</i> Tidal Salt Marsh	C	47
802169	795059	of more stable riverbanks and depositional bars with low sediment turnover during floods and prevalence of perennial herbs.	CEGL006480	<i>Verbesina alternifolia - Elymus riparius - Solidago gigantea - (Teucrium canadense)</i> Riverbar Wet Meadow	C	47
721925	684398		CEGL006337	<i>Alnus (incana ssp. rugosa, serrulata) - Cornus amomum</i> Tidal Shrub Swamp	C	47
802106	758635	is widespread on lower gradient Potomac River floodplains with the same relative elevation and flooding frequency and dominated by <i>Acer saccharinum</i>.	CEGL006217	<i>Acer saccharinum - Acer negundo / Ageratina altissima - Laportea canadensis - (Elymus virginicus)</i> Floodplain Forest	C	47
802102	686143	a floristically depauperate type of steep, rocky, north-facing slopes in the Central Appalachians.	CEGL008523	<i>Quercus montana - Quercus rubra / Vaccinium pallidum - (Rhododendron periclymenoides)</i> Forest	C	47
802102	686026	a type rich in northern species, occurring from southern New England to the High Allegheny Mountains of Virginia.	CEGL006088	<i>Tsuga canadensis - Fagus grandifolia - Quercus rubra</i> Forest	C	47
802102	686716	of north- and east-facing slopes and coves in the mountains and Piedmont of Pennsylvania and New Jersey; this type has a larger and more diverse deciduous component.	CEGL006566	<i>Quercus rubra - Tsuga canadensis - Liriodendron tulipifera / Hamamelis virginiana</i> Forest	C	47
802094	689412	southern analogue; hillside seepage bog of the NC Piedmont.	CEGL004781	<i>Acer rubrum var. trilobum / Morella caroliniensis - Gaylussacia frondosa / Andropogon glomeratus - (Sarracenia flava)</i> Seep Woodland	C	47
802084	686180	floodplain levee / terrace forest of the southeastern Atlantic Coastal Plain. Composition suggests very acidic soils.	CEGL007866	<i>Fagus grandifolia - Liquidambar styraciflua - Quercus (michauxii, nigra)</i> Forest	C	47
802084	688812	floodplain forest of the East Gulf and Upper East Gulf coastal plains.	CEGL004745	<i>Fagus grandifolia - Carya</i> spp. / (<i>Acer negundo, Magnolia macrophylla, Tilia americana var. heterophylla</i>) Floodplain Forest	C	47
802084	687411	levee forest of the NC (-GA?) Piedmont.	CEGL007321	<i>Fagus grandifolia - Acer floridanum / Asimina triloba / Toxicodendron radicans / Carex blanda</i> Forest	C	47
802059	738484	small-stream floodplain forest of the northern Blue Ridge, occurring in base-rich floodplains with alluvium washed from metabasalt and pyroxene-bearing granites.	CEGL006255	<i>Liriodendron tulipifera - Platanus occidentalis - Betula lenta / Lindera benzoin / Circaea lutetiana ssp. canadensis</i> Floodplain Forest	C	47
802059	687926	a Central Appalachian montane floodplain forest with a strong evergreen component, occurring on moderately infertile soils washed from granitic, acidic metasedimentary, and acidic sedimentary rocks of the northern Blue Ridge and Ridge and Valley.	CEGL008405	<i>Liriodendron tulipifera - Pinus strobus - (Tsuga canadensis) / Carpinus caroliniana / Amphicarpaea bracteata</i> Forest	C	47
688945	797768	on less frequently flooded, terraced or sloping outcrops above the channel shelf.	CEGL006478	<i>Fraxinus americana / Andropogon gerardii - Sorghastrum nutans - Schizachyrium scoparium - Pycnanthemum tenuifolium</i> Riverscour Wet Meadow	C	47
797768	687533	of rock outcrops and cobble bars on scoured rivershores in the Cumberlands of TN and KY.	CEGL008471	<i>(Salix caroliniana, Rhododendron arborescens) / Andropogon gerardii - Baptisia australis - (Solidago simplex ssp. randii)</i> Riverscour Wet Meadow	C	47
686717	802017	similar swamp forest with overlapping range in the Piedmont and Central Appalachians. On average, occupies less deeply flooded habitats on somewhat smaller streams. Has a stronger component of oaks in the overstory. See comments under Dynamics.	CEGL006497	<i>Quercus palustris - Quercus bicolor / Carex tribuloides - Carex radiata - (Carex squarrosa)</i> Wet Forest	C	47
687022	732427	fall-line terrace-gravel bog of the MD-DC-northern VA region. Compared to CEGL006926, this type is (or at least was) more open, developed on gravel (rather than sand) deposits, and has a somewhat different composition; <i>Pinus rigida</i> is less important, <i>Clethra alnifolia</i> is absent, and a number of other species not found in CEGL006926 (e.g., <i>Toxicodendron vernix</i>) are present.	CEGL006219	<i>Nyssa sylvatica - Magnolia virginiana / Rhododendron viscosum - Toxicodendron vernix / Smilax pseudochina</i> Swamp Woodland	C	47
689733	685320	lower-elevation forest without strong red spruce component.	CEGL006045	<i>Acer saccharum - Betula alleghaniensis - Prunus serotina</i> Forest	C	47
689733	686886	clear dominance by rhododendron in the shrub layer.	CEGL006152	<i>Picea rubens - (Tsuga canadensis) / Rhododendron maximum</i> Forest	C	47
689733	685028	higher-elevation forest on acidic substrate with clear dominance by red spruce.	CEGL008501	<i>Picea rubens / Betula alleghaniensis / Bazzania trilobata</i> Forest	C	47
685028	683834	northern outliers of this community occur on the highest elevations in West Virginia, adjacent to CEGL008501.	CEGL007131	<i>Picea rubens - (Abies fraseri) / Vaccinium erythrocarpum / Dryopteris campyloptera / Hylocomium splendens</i> Forest	C	47
685028	689733	transitional red spruce with northern hardwoods, also occurs on richer (shale) substrates within the heart of the red spruce zone in West Virginia.	CEGL006029	<i>Picea rubens - Tsuga canadensis - Fagus grandifolia / Dryopteris intermedia</i> Forest	C	47
683834	685028	is the dominant red spruce forest type within West Virginia; stands interfinger at the highest elevations in West Virginia.	CEGL008501	<i>Picea rubens / Betula alleghaniensis / Bazzania trilobata</i> Forest	C	47
820815	770558		CEGL002754	<i>Pseudotsuga menziesii / Acer negundo</i> Riparian Woodland	C	47
687239	684819		CEGL000431	<i>Abies concolor - Pseudotsuga menziesii / Carex rossii</i> Forest	C	47
686041	684988		CEGL000890	<i>Abies concolor - (Pseudotsuga menziesii) / Jamesia americana - Holodiscus dumosus</i> Scree Woodland	C	47
683709	683191	is a very similar type with a geographic distribution in the Southern Appalachians; the ranges of this and CEGL008512 meet, and compositional boundaries become ambiguous, in west-central and southwestern Virginia.	CEGL007543	<i>Liriodendron tulipifera - Betula lenta - Tsuga canadensis / Rhododendron maximum</i> Forest	C	47
803015	689966	occurs in Texas where <i>Trichloris pluriflora</i> is endemic.	CEGL002236	<i>Bothriochloa barbinodis - Trichloris pluriflora</i> Grassland	C	47
686210	801957	has lower species diversity, occurs at the borders of high salt marsh and often intergrades with it; tidal flooding is more regular than in CEGL003921.	CEGL006848	<i>Iva frutescens / Spartina patens</i> Saline Shrubland	C	47
688730	686708	has greater dominance by <i>Pinus taeda</i> in the canopy and has few to no oak species.	CEGL006011	<i>Pinus taeda / Liquidambar styraciflua - Acer rubrum var. rubrum / Vaccinium stamineum</i> Ruderal Forest	C	47
683595	687748	acidic pin oak swamp of the northeastern states, occurring just east of the range of CEGL004643 in VA and MD; exceedingly species-poor with shrub dominance by <i>Vaccinium corymbosum</i> and other acidophiles.	CEGL006240	<i>Quercus palustris - (Quercus bicolor) - Acer rubrum / Vaccinium corymbosum / Osmunda cinnamomea</i> Wet Forest	C	47
683595	685094	upland depression swamp of the southern Piedmont, but sympatric in the Potomac valley region; dominated by <i>Quercus phellos</i>.	CEGL007403	<i>Quercus phellos / Carex (albolutescens, intumescens, joorii) / Climacium americanum</i> Wet Forest	C	47
683595	802017	alluvial swamp forest of the same region; differs in the composition of understory and herb layers.	CEGL006497	<i>Quercus palustris - Quercus bicolor / Carex tribuloides - Carex radiata - (Carex squarrosa)</i> Wet Forest	C	47
686973	688054	occurs at lower elevations in the Central Appalachians.	CEGL008515	<i>Quercus alba - Quercus montana - Carya glabra / Cornus florida / Vaccinium pallidum</i> Forest	C	47
688949	688054	is an acidic oak-hickory forest of sedimentary and metasedimentary substrates, particularly shale, in the Central Appalachians.	CEGL008515	<i>Quercus alba - Quercus montana - Carya glabra / Cornus florida / Vaccinium pallidum</i> Forest	C	47
685126	806222		CEGL004241	<i>Quercus virginiana - Serenoa repens - (Ilex vomitoria)</i> Shrubland	C	47
686615	797769		CEGL006472	<i>Tilia americana var. heterophylla - Aesculus flava - Acer saccharum / Cystopteris bulbifera - Asarum canadense</i> Forest	C	47
689632	802090		CEGL006498	<i>Quercus phellos - Quercus (palustris, lyrata) / Ilex decidua / Carex typhina</i> Floodplain Forest	C	47
686716	802102		CEGL006474	<i>Tsuga canadensis - Fagus grandifolia - Quercus (montana, alba)</i> Forest	C	47
802017	802090		CEGL006498	<i>Quercus phellos - Quercus (palustris, lyrata) / Ilex decidua / Carex typhina</i> Floodplain Forest	C	47
795059	802169		CEGL006481	<i>Eupatorium serotinum - Polygonum (lapathifolium, punctatum, pensylvanicum)</i> Riverbar Wet Meadow	C	47
795478	797769		CEGL006472	<i>Tilia americana var. heterophylla - Aesculus flava - Acer saccharum / Cystopteris bulbifera - Asarum canadense</i> Forest	C	47
684398	721925		CEGL006843	<i>Alnus serrulata - Salix nigra / Pilea (fontana, pumila)</i> Tidal Shrub Swamp	C	47
690014	802098		CEGL006491	<i>(Hypericum prolificum, Eubotrys racemosa) / Schizachyrium scoparium - Solidago simplex var. racemosa - Ionactis linariifolius</i> Riverscour Sparse Vegetation	C	47
688945	802098		CEGL006491	<i>(Hypericum prolificum, Eubotrys racemosa) / Schizachyrium scoparium - Solidago simplex var. racemosa - Ionactis linariifolius</i> Riverscour Sparse Vegetation	C	47
688945	802038		CEGL004149	(<i>Salix</i> spp.) / <i>Andropogon gerardii - Panicum virgatum - Salvia azurea</i> Cahaba Riverscour Wet Meadow	C	47
689304	790988		CEGL006329	<i>Pinus rigida - Quercus coccinea - Quercus falcata / (Quercus marilandica) / Gaylussacia frondosa</i> Woodland	C	47
683291	802182		CEGL006578	<i>Peltandra virginica - Schoenoplectus (pungens, tabernaemontani)</i> Tidal Marsh	C	47
684767	801950		CEGL005994	<i>Quercus gambelii / Prunus virginiana</i> Shrubland	C	47
802115	686765		CEGL005058	<i>Acer saccharum - Tilia americana - Fraxinus americana / Ostrya virginiana / Geranium robertianum</i> Woodland	C	47
802115	685243		CEGL006201	<i>Acer saccharum - Liriodendron tulipifera - Fraxinus americana / Staphylea trifolia</i> Forest	C	47
802115	684493		CEGL006162	<i>Acer saccharum - Quercus muehlenbergii / Carex platyphylla</i> Forest	C	47
790988	689304	dry oak / heath forest of the northeastern Coastal Plain from NJ to VA; occupies somewhat less xeric sites and is a true forest, lacking <i>Pinus rigida</i> and <i>Quercus prinoides</i>.	CEGL006269	<i>Quercus alba - Quercus falcata - (Carya pallida) / Gaylussacia frondosa</i> Forest	C	47
687748	687145	similar to occurrences at the southern end of the range; occurs in Coastal Plain depressions of the Chesapeake Bay region.	CEGL006110	<i>Liquidambar styraciflua - Acer rubrum - Quercus phellos / Eubotrys racemosa</i> Swamp Fores	C	47
802017	686717	similar swamp forest with overlapping range in the Piedmont and Central Appalachians. On average, it occupies more deeply flooded habitats on somewhat larger streams. It lacks a major oak component in the overstory. See comments under Dynamics.	CEGL006548	<i>Acer (rubrum, saccharinum) - Fraxinus pennsylvanica - Ulmus americana / Boehmeria cylindrica</i> Floodplain Forest	C	47
802017	683595	non-alluvial upland depression swamp of the Maryland and northern Virginia Piedmont.	CEGL004643	<i>Quercus palustris - Quercus bicolor / Viburnum prunifolium / Leersia virginica - Impatiens capensis</i> Wet Forest	C	47
802017	685677	similar floodplain swamp in Arkansas.	CEGL008597	<i>Quercus palustris - (Quercus lyrata) - Fraxinus pennsylvanica / Acer rubrum var. drummondii / Carex</i> spp. Floodplain Forest	C	47
802017	687748	floristically depauperate forest of acidic depression swamps from New Hampshire to northern Virginia.	CEGL006240	<i>Quercus palustris - (Quercus bicolor) - Acer rubrum / Vaccinium corymbosum / Osmunda cinnamomea</i> Wet Forest	C	47
802017	685675	high-elevation (&gt;1005 m [3300 feet]) swamp known from Greenbrier County, West Virginia.	CEGL007399	<i>Quercus palustris - (Fraxinus nigra) / Lindera benzoin / Carex bromoides</i> Wet Forest	C	47
686717	685450	is the Coastal Plain analogue of CEGL006548 with some compositional overlap; lacks <i>Acer saccharinum</i> and contains a number of species with more Coastal affinities, e.g., <i>Peltandra virginica, Triadenum walteri, Eubotrys racemosus, Quercus lyrata</i>, etc.	CEGL006606	<i>Acer rubrum - Fraxinus pennsylvanica / Saururus cernuus</i> Swamp Forest	C	47
801753	801757		CEGL004200	<i>Carya illinoinensis - Ulmus crassifolia / Elymus virginicus</i> Floodplain Forest	C	47
801753	686739		CEGL002153	<i>Quercus fusiformis - (Celtis laevigata var. reticulata, Ulmus crassifolia)</i> Floodplain Woodland	C	47
688063	687375		CEGL002319	<i>Acer grandidentatum - (Quercus muehlenbergii) / Carex edwardsiana</i> Lampasas Cutplain Forest	C	47
686674	801776	occurs on drier slopes.	CEGL004172	<i>Juniperus ashei - Quercus buckleyi</i> Woodland	C	47
687375	688063		CEGL004927	<i>Quercus muehlenbergii - Juglans major - (Ulmus rubra) / Verbesina virginica</i> Forest	C	47
688078	801805		CEGL006587	<i>Pinus rigida - Picea rubens / Viburnum nudum var. cassinoides / Sphagnum</i> spp. Swamp Woodland	C	47
687571	801805		CEGL006587	<i>Pinus rigida - Picea rubens / Viburnum nudum var. cassinoides / Sphagnum</i> spp. Swamp Woodland	C	47
